date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:35:03	77960/77960	---M--	200	added ('OK')	image/jpeg	etag:%225b6a936cc780d51:0%22	https://www.kccitm.edu.in/images/fashion-img.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/fashion-img.jpg	(from https://www.kccitm.edu.in/infrastructure/activity-clubs)
11:35:04	70765/70765	---M--	200	added ('OK')	image/jpeg	etag:%2237347193c780d51:0%22	https://www.kccitm.edu.in/images/sport-society-img.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/sport-society-img.jpg	(from https://www.kccitm.edu.in/infrastructure/activity-clubs)
11:35:04	70994/70994	---M--	200	added ('OK')	image/jpeg	etag:%22a34d8784c780d51:0%22	https://www.kccitm.edu.in/images/music-img.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/music-img.jpg	(from https://www.kccitm.edu.in/infrastructure/activity-clubs)
11:35:05	67522/67522	---M--	200	added ('OK')	image/jpeg	etag:%22c64de26cc780d51:0%22	https://www.kccitm.edu.in/images/fine-art-img.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/fine-art-img.jpg	(from https://www.kccitm.edu.in/infrastructure/activity-clubs)
11:35:05	50618/50618	---M--	200	added ('OK')	image/jpeg	etag:%22cd251c66c780d51:0%22	https://www.kccitm.edu.in/images/dance-img.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/dance-img.jpg	(from https://www.kccitm.edu.in/infrastructure/activity-clubs)
11:35:06	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.2f6.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:06	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.2f7.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:06	0/-1	---M--	302	error ('')			https://www.kccitm.edu.in/infrastructure/hostel	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/hostel.2f8.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:06	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.2f9.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:06	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.2fa.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:06	65199/65199	---M--	200	added ('OK')	image/jpeg	etag:%224757ac95c780d51:0%22	https://www.kccitm.edu.in/images/technical-img.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/technical-img.jpg	(from https://www.kccitm.edu.in/infrastructure/activity-clubs)
11:35:06	190/190	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:05:05%20GMT	https://www.kccitm.edu.in/Uploads/image/13imguf_Placementupdate.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/image/13imguf_Placementupdate.2fb.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:07	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:05:06%20GMT	https://www.kccitm.edu.in/Uploads/image/14imguf_Placementupdate1.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/image/14imguf_Placementupdate1.2fd.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:07	189804/189804	---M--	200	added ('OK')	image/jpeg	etag:%22815b65f0e319d91:0%22	https://www.kccitm.edu.in/uploads/image/13imguf_placementupdate.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/image/13imguf_placementupdate.jpg	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:08	119835/119835	---M--	200	added ('OK')	image/jpeg	etag:%2234c621f9e319d91:0%22	https://www.kccitm.edu.in/uploads/image/14imguf_placementupdate1.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/image/14imguf_placementupdate1.jpg	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:08	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:05:07%20GMT	https://www.kccitm.edu.in/Uploads/image/15imguf_Placementupdate2.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/image/15imguf_Placementupdate2.2ff.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:09	114733/114733	---M--	200	added ('OK')	image/jpeg	etag:%2213a466fce319d91:0%22	https://www.kccitm.edu.in/uploads/image/15imguf_placementupdate2.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/image/15imguf_placementupdate2.jpg	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:09	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:05:08%20GMT	https://www.kccitm.edu.in/Uploads/image/16imguf_Placementupdate3.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/image/16imguf_Placementupdate3.301.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:10	101137/101137	---M--	200	added ('OK')	image/jpeg	etag:%22111ac1e527d2db1:0%22	https://www.kccitm.edu.in/uploads/image/16imguf_placementupdate3.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/image/16imguf_placementupdate3.jpg	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:10	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:05:09%20GMT	https://www.kccitm.edu.in/Uploads/image/17imguf_Placementupdate4.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/image/17imguf_Placementupdate4.303.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:11	114733/114733	---M--	200	added ('OK')	image/jpeg	etag:%222aa76ade419d91:0%22	https://www.kccitm.edu.in/uploads/image/17imguf_placementupdate4.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/image/17imguf_placementupdate4.jpg	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:11	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:05:10%20GMT	https://www.kccitm.edu.in/Uploads/image/18imguf_Placementupdate5.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/image/18imguf_Placementupdate5.305.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:12	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:05:11%20GMT	https://www.kccitm.edu.in/Uploads/image/19imguf_Placementupdate6.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/image/19imguf_Placementupdate6.307.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:12	164974/164974	---M--	200	added ('OK')	image/jpeg	etag:%22efe82611e419d91:0%22	https://www.kccitm.edu.in/uploads/image/18imguf_placementupdate5.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/image/18imguf_placementupdate5.jpg	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:13	137872/137872	---M--	200	added ('OK')	image/jpeg	etag:%2296458a19e419d91:0%22	https://www.kccitm.edu.in/uploads/image/19imguf_placementupdate6.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/image/19imguf_placementupdate6.jpg	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:13	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:05:12%20GMT	https://www.kccitm.edu.in/Uploads/image/20imguf_Placementupdate7.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/image/20imguf_Placementupdate7.309.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:14	99988/99988	---M--	200	added ('OK')	image/jpeg	etag:%223c20ee1ce419d91:0%22	https://www.kccitm.edu.in/uploads/image/20imguf_placementupdate7.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/image/20imguf_placementupdate7.jpg	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:14	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:05:12%20GMT	https://www.kccitm.edu.in/Uploads/image/21imguf_Placementupdate8.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/image/21imguf_Placementupdate8.30b.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:15	113161/113161	---M--	200	added ('OK')	image/jpeg	etag:%2254644625e419d91:0%22	https://www.kccitm.edu.in/uploads/image/21imguf_placementupdate8.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/image/21imguf_placementupdate8.jpg	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:15	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:05:13%20GMT	https://www.kccitm.edu.in/Uploads/image/22imguf_Placementupdate9.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/image/22imguf_Placementupdate9.30d.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:16	192/192	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:05:14%20GMT	https://www.kccitm.edu.in/Uploads/image/23imguf_Placementupdate10.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Uploads/image/23imguf_Placementupdate10.30f.delayed	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:16	154297/154297	---M--	200	added ('OK')	image/jpeg	etag:%22c1ac602de419d91:0%22	https://www.kccitm.edu.in/uploads/image/22imguf_placementupdate9.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/image/22imguf_placementupdate9.jpg	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:17	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.311.delayed	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:17	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.312.delayed	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:17	0/-1	---M--	302	error ('')			https://www.kccitm.edu.in/infrastructure/hostel	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/hostel.313.delayed	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:17	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.314.delayed	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:17	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.315.delayed	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:17	146175/146175	---M--	200	added ('OK')	image/jpeg	etag:%222c99dd39e419d91:0%22	https://www.kccitm.edu.in/uploads/image/23imguf_placementupdate10.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/uploads/image/23imguf_placementupdate10.jpg	(from https://www.kccitm.edu.in/training-placement/about-placement-cell)
11:35:17	2876/2876	---M--	200	added ('OK')	image/jpeg	etag:%22199e1297c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo1.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo1.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:18	4249/4249	---M--	200	added ('OK')	image/jpeg	etag:%22bf827397c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo2.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo2.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:18	3407/3407	---M--	200	added ('OK')	image/jpeg	etag:%226b77697c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo3.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo3.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:19	3246/3246	---M--	200	added ('OK')	image/jpeg	etag:%2235fba097c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo4.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo4.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:19	2710/2710	---M--	200	added ('OK')	image/jpeg	etag:%22708a497c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo5.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo5.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:20	3328/3328	---M--	200	added ('OK')	image/jpeg	etag:%222d8ad697c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo6.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo6.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:20	2960/2960	---M--	200	added ('OK')	image/jpeg	etag:%22fe14d697c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo7.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo7.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:21	2908/2908	---M--	200	added ('OK')	image/jpeg	etag:%226062598c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo8.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo8.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:22	3274/3274	---M--	200	added ('OK')	image/jpeg	etag:%225b56b98c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo9.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo9.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:22	2658/2658	---M--	200	added ('OK')	image/jpeg	etag:%2212d1097c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo10.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo10.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:23	2972/2972	---M--	200	added ('OK')	image/jpeg	etag:%2245284197c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo11.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo11.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:23	2817/2817	---M--	200	added ('OK')	image/jpeg	etag:%228a124297c780d51:0%22	https://www.kccitm.edu.in/images/training-placements-logo12.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/training-placements-logo12.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:24	2355/2355	---M--	200	added ('OK')	image/jpeg	etag:%2256343d89c780d51:0%22	https://www.kccitm.edu.in/images/placement_logo1.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo1.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:24	5322/5322	---M--	200	added ('OK')	image/jpeg	etag:%2243f69b89c780d51:0%22	https://www.kccitm.edu.in/images/placement_logo2.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo2.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:25	3592/3592	---M--	200	added ('OK')	image/jpeg	etag:%228dc9c389c780d51:0%22	https://www.kccitm.edu.in/images/placement_logo3.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo3.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:25	4034/4034	---M--	200	added ('OK')	image/jpeg	etag:%22c0afc689c780d51:0%22	https://www.kccitm.edu.in/images/placement_logo4.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo4.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:26	5307/5307	---M--	200	added ('OK')	image/jpeg	etag:%22a7def189c780d51:0%22	https://www.kccitm.edu.in/images/placement_logo5.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo5.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:26	3894/3894	---M--	200	added ('OK')	image/jpeg	etag:%22b0c4f489c780d51:0%22	https://www.kccitm.edu.in/images/placement_logo6.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo6.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:27	3573/3573	---M--	200	added ('OK')	image/jpeg	etag:%22b7a218ac780d51:0%22	https://www.kccitm.edu.in/images/placement_logo7.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo7.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:27	3283/3283	---M--	200	added ('OK')	image/jpeg	etag:%223e60248ac780d51:0%22	https://www.kccitm.edu.in/images/placement_logo8.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo8.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:28	3371/3371	---M--	200	added ('OK')	image/jpeg	etag:%225038538ac780d51:0%22	https://www.kccitm.edu.in/images/placement_logo9.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo9.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:28	3642/3642	---M--	200	added ('OK')	image/jpeg	etag:%22ba256089c780d51:0%22	https://www.kccitm.edu.in/images/placement_logo10.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo10.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:29	4444/4444	---M--	200	added ('OK')	image/jpeg	etag:%2213456d89c780d51:0%22	https://www.kccitm.edu.in/images/placement_logo11.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo11.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:30	3181/3181	---M--	200	added ('OK')	image/jpeg	etag:%22a3969189c780d51:0%22	https://www.kccitm.edu.in/images/placement_logo12.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/placement_logo12.jpg	(from https://www.kccitm.edu.in/training-placement/our-recruiters)
11:35:31	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.32e.delayed	(from https://www.kccitm.edu.in/training-placement/placement-policy)
11:35:31	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.32f.delayed	(from https://www.kccitm.edu.in/training-placement/placement-policy)
11:35:31	0/-1	---M--	302	error ('')			https://www.kccitm.edu.in/infrastructure/hostel	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/hostel.330.delayed	(from https://www.kccitm.edu.in/training-placement/placement-policy)
11:35:31	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.331.delayed	(from https://www.kccitm.edu.in/training-placement/placement-policy)
11:35:31	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.332.delayed	(from https://www.kccitm.edu.in/training-placement/placement-policy)
11:35:34	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.333.delayed	(from https://www.kccitm.edu.in/training-placement/internship/training-placement/internship)
11:35:34	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.334.delayed	(from https://www.kccitm.edu.in/training-placement/internship/training-placement/internship)
11:35:34	0/-1	---M--	302	error ('')			https://www.kccitm.edu.in/infrastructure/hostel	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/hostel.335.delayed	(from https://www.kccitm.edu.in/training-placement/internship/training-placement/internship)
11:35:34	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.336.delayed	(from https://www.kccitm.edu.in/training-placement/internship/training-placement/internship)
11:35:34	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.337.delayed	(from https://www.kccitm.edu.in/training-placement/internship/training-placement/internship)
11:35:36	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.338.delayed	(from https://www.kccitm.edu.in/training-placement/industrial-training)
11:35:36	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.339.delayed	(from https://www.kccitm.edu.in/training-placement/industrial-training)
11:35:36	0/-1	---M--	302	error ('')			https://www.kccitm.edu.in/infrastructure/hostel	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/hostel.33a.delayed	(from https://www.kccitm.edu.in/training-placement/industrial-training)
11:35:36	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.33b.delayed	(from https://www.kccitm.edu.in/training-placement/industrial-training)
11:35:36	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.33c.delayed	(from https://www.kccitm.edu.in/training-placement/industrial-training)
11:35:37	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.33d.delayed	(from https://www.kccitm.edu.in/training-placement/industry-visits)
11:35:37	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.33e.delayed	(from https://www.kccitm.edu.in/training-placement/industry-visits)
11:35:37	0/-1	---M--	302	error ('')			https://www.kccitm.edu.in/infrastructure/hostel	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/hostel.33f.delayed	(from https://www.kccitm.edu.in/training-placement/industry-visits)
11:35:37	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.340.delayed	(from https://www.kccitm.edu.in/training-placement/industry-visits)
11:35:37	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.341.delayed	(from https://www.kccitm.edu.in/training-placement/industry-visits)
11:35:37	26451/26451	---M--	200	added ('OK')	image/jpeg	etag:%22dadaac76c780d51:0%22	https://www.kccitm.edu.in/images/industrial-visits-img1.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/industrial-visits-img1.jpg	(from https://www.kccitm.edu.in/training-placement/industry-visits)
11:35:38	33053/33053	---M--	200	added ('OK')	image/jpeg	etag:%2260c44c77c780d51:0%22	https://www.kccitm.edu.in/images/industrial-visits-img2.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/industrial-visits-img2.jpg	(from https://www.kccitm.edu.in/training-placement/industry-visits)
11:35:39	52435/52435	---M--	200	added ('OK')	image/jpeg	etag:%2216724e77c780d51:0%22	https://www.kccitm.edu.in/images/industrial-visits-img3.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/industrial-visits-img3.jpg	(from https://www.kccitm.edu.in/training-placement/industry-visits)
11:35:39	39850/39850	---M--	200	added ('OK')	image/jpeg	etag:%22875ea277c780d51:0%22	https://www.kccitm.edu.in/images/industrial-visits-img4.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/industrial-visits-img4.jpg	(from https://www.kccitm.edu.in/training-placement/industry-visits)
11:35:40	30325/30325	---M--	200	added ('OK')	image/jpeg	etag:%2214ffa077c780d51:0%22	https://www.kccitm.edu.in/images/industrial-visits-img5.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/industrial-visits-img5.jpg	(from https://www.kccitm.edu.in/training-placement/industry-visits)
